userid,newsid
1530371,100652020
1530371,100651992
1530500,100649191
1530500,100654990
1530841,100656037
1530841,100656057
1531083,100658797
1531083,100649003
1532220,100656369
1532220,100656037
1536290,100642684
1536290,100642301
1539525,100641856
1539525,100641568
1542295,100652788
1542295,100652447
1545423,100656150
1545423,100656057
1545941,100656637
1545941,100656616
1547318,100650633
1547318,100658670
1548402,100648235
1548402,100647931
1554268,100642684
1554268,100642301
1555592,100649202
1555592,100652773
1555828,100642309
1555828,100642302
1556127,100648235
1556127,100647931
1557292,100651659
1557292,100651344
1557692,100645532
1557692,100645366
1559394,100651265
1559394,100651276
1562235,100648634
1562235,100648717
1563868,100642309
1563868,100642618
1565961,100650824
1565961,100649503
1567580,100658705
1567580,100646879
1571586,100646821
1571586,100653104
1575336,100649202
1575336,100650824
1577842,100645933
1577842,100645962
1581697,100642603
1581697,100643210
1582834,100648915
1582834,100648830
1582845,100656207
1582845,100655351
1583063,100649202
1583063,100654434
1583843,100645933
1583843,100645864
1585189,100645310
1585189,100644937
1589398,100646337
1589398,100646409
1590777,100646790
1590777,100645428
1591704,100645933
1591704,100647980
1592939,100646120
1592939,100645359
1592983,100654109
1592983,100658670
1594205,100649574
1594205,100650261
1595918,100653275
1595918,100653104
1596916,100655297
1596916,100655733
1597388,100645483
1597388,100646080
1598036,100648598
1598036,100650824
1599425,100645864
1599425,100645546
1600398,100650742
1600398,100651048
1604743,100650488
1604743,100650444
1604862,100647230
1604862,100647232
1605551,100645483
1605551,100645428
1606361,100643512
1606361,100643481
1608353,100645864
1608353,100645546
1608819,100645962
1608819,100629430
1611477,100650144
1611477,100650220
1614368,100647427
1614368,100647336
1614644,100653351
1614644,100650824
1615388,100651276
1615388,100651265
1616109,100652919
1616109,100647745
1616318,100645864
1616318,100645546
1617770,100653351
1617770,100650639
1618801,100647232
1618801,100647226
1619331,100654151
1619331,100648820
1619984,100637136
1619984,100643277
1620832,100643915
1620832,100643811
1622570,100655565
1622570,100649202
1622938,100651880
1622938,100651809
1626688,100649179
1626688,100649314
1627674,100648830
1627674,100648717
1628473,100642309
1628473,100642618
1630588,100650633
1630588,100646147
1631316,100631802
1631316,100632451
1631965,100647237
1631965,100647235
1633053,100643267
1633053,100643203
1634229,100642618
1634229,100645428
1637186,100645962
1637186,100646575
1638196,100653327
1638196,100653275
1638849,100656223
1638849,100650830
1640729,100633200
1640729,100637136
1641118,100655860
1641118,100654109
1641863,100652086
1641863,100652020
1642119,100644937
1642119,100646120
1650160,100651344
1650160,100650633
1650371,100652409
1650371,100652271
1653256,100655565
1653256,100649503
1653534,100649581
1653534,100649889
1655772,100648598
1655772,100649064
1656392,100650174
1656392,100650156
1656394,100652866
1656394,100656207
1656520,100658670
1656520,100647627
1658112,100658670
1658112,100650633
1662053,100653275
1662053,100653104
1662708,100646337
1662708,100646120
1665980,100656709
1665980,100658670
1666313,100644634
1666313,100644658
1666591,100654109
1666591,100658797
1667363,100643866
1667363,100643789
1668916,100648802
1668916,100648768
1671306,100655399
1671306,100655407
1675091,100643811
1675091,100643512
1675504,100656037
1675504,100646080
1677523,100643866
1677523,100643789
1677703,100645962
1677703,100646790
1679740,100644706
1679740,100647907
1683243,100652935
1683243,100652817
1684316,100649569
1684316,100648820
1684680,100644102
1684680,100643915
1686035,100647926
1686035,100658797
1687000,100651104
1687000,100648402
1688884,100649202
1688884,100649503
1689599,100642618
1689599,100642311
1690262,100645933
1690262,100645864
1691247,100642618
1691247,100642309
1693106,100645366
1693106,100645495
1693178,100648830
1693178,100648752
1694258,100642630
1694258,100642596
1695635,100645532
1695635,100645366
1695969,100644566
1695969,100644706
1697384,100647885
1697384,100656150
1699245,100654455
1699245,100654109
1702523,100644566
1702523,100655565
1704554,100644095
1704554,100643494
1705330,100651344
1705330,100650174
1705995,100644655
1705995,100646751
1709924,100645962
1709924,100646337
1711297,100645485
1711297,100649260
1712410,100651344
1712410,100653351
1712852,100649064
1712852,100648796
1715453,100649202
1715453,100649503
1716857,100645828
1716857,100645532
1717738,100652935
1717738,100652817
1722666,100646120
1722666,100650689
1723032,100644937
1723032,100644706
1723377,100647243
1723377,100647627
1723597,100647521
1723597,100647662
1723674,100644566
1723674,100642716
1725383,100645310
1725383,100644648
1727949,100622922
1727949,100641774
1728880,100649503
1728880,100649260
1733500,100653785
1733500,100653298
1733642,100646120
1733642,100644102
1735601,100651344
1735601,100648752
1736135,100647068
1736135,100646891
1737211,100650261
1737211,100650444
1737777,100642709
1737777,100640311
1740987,100651048
1740987,100650992
1744507,100652788
1744507,100652447
1747671,100646770
1747671,100647980
1747681,100645359
1747681,100644102
1752548,100650824
1752548,100655565
1756458,100647885
1756458,100646782
1757639,100646120
1757639,100639075
1758848,100658797
1758848,100658670
1765760,100655297
1765760,100642603
1766469,100654109
1766469,100653720
1766488,100647068
1766488,100646891
1767453,100649574
1767453,100650144
1768226,100649191
1768226,100652621
1768454,100658670
1768454,100651046
1769131,100656616
1769131,100656551
1772712,100651276
1772712,100642603
1773325,100647712
1773325,100651182
1778467,100568506
1778467,100458135
1780668,100647384
1780668,100647068
1784245,100652271
1784245,100652168
1786334,100646821
1786334,100646778
1788148,100650824
1788148,100649260
1788499,100645933
1788499,100650639
1791433,100651659
1791433,100645933
1794568,100654151
1794568,100658385
1801745,100647627
1801745,100652312
1803655,100653327
1803655,100653275
1805197,100642309
1805197,100642311
1805699,100651276
1805699,100651265
1807404,100645532
1807404,100644102
1809046,100646120
1809046,100646483
1810249,100650696
1810249,100650677
1810429,100644128
1810429,100645933
1810848,100646120
1810848,100647799
1813180,100646120
1813180,100645359
1817766,100648717
1817766,100648235
1818746,100646120
1818746,100644566
1819110,100655565
1819110,100649202
1820213,100650266
1820213,100651008
1820487,100651215
1820487,100650696
1820997,100653327
1820997,100651344
1821341,100647672
1821341,100653515
1823102,100653104
1823102,100652935
1825311,100653327
1825311,100653275
1826870,100658380
1826870,100648013
1827147,100649275
1827147,100644935
1827308,100655565
1827308,100649503
1830313,100648802
1830313,100648752
1831924,100646409
1831924,100647384
1837117,100655188
1837117,100656037
1840858,100637136
1840858,100651182
1844155,100646463
1844155,100645483
1847578,100644706
1847578,100644937
1849312,100647384
1849312,100646483
1850169,100651276
1850169,100651265
1850247,100647597
1850247,100647427
1851904,100651344
1851904,100650156
1858046,100648582
1858046,100648235
1858979,100647627
1858979,100654151
1863643,100652850
1863643,100652998
1864492,100646337
1864492,100646178
1865736,100651265
1865736,100653327
1866250,100649260
1866250,100658670
1868931,100653853
1868931,100653740
1877461,100645322
1877461,100653785
1877573,100648802
1877573,100644102
1879577,100645933
1879577,100646722
1881306,100646790
1881306,100650266
1881663,100648235
1881663,100647931
1882313,100643512
1882313,100643481
1887376,100640893
1887376,100653515
1887559,100651344
1887559,100650174
1887692,100642309
1887692,100642302
1888963,100649202
1888963,100657429
1897237,100631433
1897237,100631337
1899230,100650824
1899230,100651212
1899421,100646120
1899421,100650824
1900637,100658670
1900637,100656463
1900713,100645962
1900713,100650633
1901483,100654452
1901483,100658399
1902570,100654448
1902570,100654473
1903982,100649202
1903982,100649260
1904382,100655565
1904382,100649202
1908597,100655565
1908597,100658519
1911164,100646147
1911164,100651397
1919031,100646891
1919031,100647384
1921936,100628974
1921936,100629216
1926822,100652935
1926822,100652817
1930044,100646147
1930044,100656709
1931705,100650444
1931705,100650261
1933790,100648717
1933790,100648634
1937404,100649202
1937404,100652773
1938620,100656737
1938620,100651008
1948530,100647931
1948530,100647907
1950708,100650824
1950708,100649202
1954400,100652817
1954400,100652788
1956829,100647672
1956829,100651182
1958287,100652817
1958287,100652447
1962003,100648634
1962003,100648582
1962083,100656591
1962083,100652418
1963057,100647926
1963057,100649620
1964464,100647745
1964464,100652966
1965834,100644566
1965834,100644648
1969188,100650156
1969188,100658670
1969718,100646080
1969718,100649503
1969834,100654151
1969834,100648820
1971015,100644566
1971015,100645546
1971395,100649202
1971395,100655565
1972830,100651397
1972830,100652075
1976697,100651215
1976697,100650617
1978905,100645359
1978905,100646120
1979991,100655399
1979991,100655297
1987382,100647712
1987382,100653515
1987652,100645933
1987652,100645485
1995876,100653351
1995876,100646120
1996636,100656591
1996636,100655565
1998553,100652409
1998553,100652271
1998699,100650191
1998699,100650164
1998723,100651950
1998723,100651809
1999548,100655565
1999548,100649503
2002842,100656591
2002842,100650824
2006094,100647521
2006094,100647662
2006193,100645322
2006193,100646120
2009017,100645933
2009017,100645864
2010703,100649202
2010703,100650824
2010800,100655123
2010800,100655071
2015638,100653275
2015638,100653104
2015932,100646409
2015932,100647416
2018640,100645933
2018640,100645864
2019717,100650552
2019717,100656714
2029847,100647926
2029847,100653601
2036192,100650156
2036192,100650144
2037646,100650824
2037646,100649503
2038130,100649202
2038130,100650824
2042019,100649461
2042019,100649635
2043898,100648752
2043898,100647384
2044829,100655375
2044829,100645485
2047941,100644128
2047941,100644095
2048524,100646609
2048524,100645483
2050424,100656714
2050424,100654109
2054558,100651265
2054558,100650444
2056501,100651212
2056501,100650633
2059014,100651046
2059014,100658670
2060710,100650144
2060710,100649924
2062081,100628804
2062081,100628924
2065705,100647521
2065705,100647662
2067880,100651913
2067880,100646080
2068298,100647068
2068298,100651276
2068732,100649003
2068732,100655565
2071006,100644102
2071006,100645546
2073301,100650617
2073301,100650488
2082373,100651344
2082373,100650174
2083185,100649558
2083185,100651950
2086522,100646080
2086522,100655565
2090599,100656714
2090599,100654109
2097792,100644937
2097792,100645485
2100193,100643352
2100193,100643299
2102948,100650261
2102948,100650444
2106015,100647336
2106015,100646947
2111661,100647243
2111661,100647190
2114390,100578942
2114390,100630692
2115172,100655565
2115172,100650824
2115618,100650261
2115618,100650444
2122261,100650368
2122261,100650552
2122937,100656099
2122937,100657188
2122991,100647587
2122991,100648909
2123540,100647745
2123540,100651344
2123936,100651344
2123936,100650174
2124090,100648634
2124090,100648717
2124852,100649260
2124852,100646120
2124962,100658797
2124962,100658670
2126900,100655932
2126900,100656714
2128594,100655840
2128594,100649569
2128932,100658670
2128932,100649635
2132436,100647232
2132436,100647226
2138088,100650992
2138088,100650742
2138209,100655565
2138209,100650824
2141916,100651215
2141916,100651048
2143481,100651212
2143481,100649503
2146332,100651950
2146332,100651809
2148263,100651182
2148263,100650992
2149772,100646751
2149772,100651337
2149952,100648717
2149952,100648634
2153327,100655565
2153327,100650824
2157376,100637706
2157376,100630038
2162634,100652470
2162634,100643125
2165125,100651344
2165125,100650174
2167799,100655399
2167799,100658380
2168003,100655565
2168003,100649202
2168679,100646778
2168679,100646760
2170296,100651344
2170296,100650174
2172432,100647745
2172432,100647672
2173400,100642309
2173400,100642630
2173967,100647597
2173967,100647427
2176879,100647474
2176879,100647537
2178922,100653351
2178922,100656150
2182267,100649260
2182267,100650824
2184225,100653323
2184225,100654438
2193618,100658797
2193618,100651104
2195262,100648013
2195262,100651046
2200397,100651337
2200397,100656714
2202147,100651286
2202147,100658797
2204964,100647243
2204964,100646790
2210844,100649202
2210844,100651212
2216987,100656223
2216987,100654434
2219379,100647521
2219379,100647662
2220679,100658670
2220679,100652121
2222546,100656714
2222546,100652121
2223645,100651469
2223645,100653351
2224420,100655565
2224420,100649260
2227574,100647243
2227574,100647190
2229608,100644588
2229608,100643866
2230813,100658380
2230813,100651830
2240280,100648968
2240280,100648994
2245445,100644102
2245445,100643915
2245608,100646147
2245608,100651397
2246562,100509653
2246562,100572069
2246687,100656591
2246687,100655565
2249265,100650824
2249265,100649260
2251354,100647745
2251354,100647672
2260357,100658797
2260357,100653380
2262732,100651344
2262732,100650174
2264573,100658905
2264573,100544361
2269833,100648802
2269833,100653327
2272212,100647243
2272212,100647537
2283642,100652596
2283642,100652312
2287331,100643866
2287331,100643789
2295520,100647190
2295520,100646751
2295642,100655297
2295642,100655420
2304914,100653892
2304914,100654022
2305042,100652621
2305042,100656953
2308477,100650742
2308477,100651048
2310069,100658670
2310069,100656709
2313320,100650156
2313320,100650144
2315062,100649202
